ward_id,ward_name,area_sq_km,centroid_lat,centroid_lon,data_source,snapshot_date,license,population_estimate_2020,population_density_per_sq_km,population_score,population_density_score,exposure_score,population_raster_valid_pixels,population_year,population_source,population_license,population_method
129,DABRI,1.4229,28.607482,77.089902,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,32227,22648.82,12.62,33.27,25.01,139,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
13,DHIR PUR,6.9467,28.720341,77.193258,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,148704,21406.42,90.53,30.89,54.75,695,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
130,MANGLAPURI,2.4488,28.597026,77.084795,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,55684,22739.3,28.31,33.45,31.39,243,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
131,SAGARPUR,0.654,28.601817,77.102457,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,11608,17749.24,0.0,23.89,14.33,66,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
132,SAGARPUR WEST,0.63,28.604664,77.097276,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,13506,21438.1,0.09,30.96,18.61,64,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
133,CHHAWLA,77.9229,28.539577,76.949981,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,205529,2637.59,100.0,0.0,40.0,7500,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
134,NANGLI SAKRAVATI,22.0618,28.580401,76.994073,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,153186,6943.5,93.52,3.21,39.33,2207,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
135,KAKRAULA,9.7877,28.599055,77.027435,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,135553,13849.32,81.73,16.43,42.55,976,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
136,MATIALA,12.1729,28.587974,77.050779,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,164377,13503.52,100.0,15.77,49.46,1218,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
137,ROSHANPURA,10.688,28.611137,76.99752,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,187037,17499.72,100.0,23.42,54.05,1064,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
138,NAJAFGARH,1.9965,28.612692,76.978699,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,45639,22859.5,21.59,33.68,28.84,200,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
139,DICHAON KALAN,30.8299,28.641093,76.966699,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,193542,6277.74,100.0,1.93,41.16,2970,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
14,ADARASH  NAGAR,1.3419,28.715452,77.173977,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,47602,35473.58,22.9,57.83,43.86,134,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
140,KHERA,77.0547,28.586099,76.902417,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,254249,3299.59,100.0,0.0,40.0,7535,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
141,BIJWASAN,22.9589,28.546019,77.046462,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,117056,5098.5,69.36,0.0,27.74,2165,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
142,RAJ NAGAR,0.2343,28.573169,77.082822,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,2083,8890.31,0.0,6.93,4.16,22,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
143,KAPASHERA,21.8233,28.540989,77.086346,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,119918,5494.95,71.27,0.43,28.77,2166,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
144,MAHIPALPUR,7.4885,28.535571,77.130272,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,44039,5880.88,20.52,1.17,8.91,752,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
145,PALAM,2.8174,28.584383,77.079993,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,51749,18367.64,25.67,25.08,25.32,276,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
146,SADH NAGAR,0.8047,28.594273,77.095714,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,15160,18839.32,1.2,25.98,16.07,84,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
147,MAHAVIR ENCLAVE,2.3191,28.598864,77.070667,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,50586,21812.77,24.9,31.67,28.96,230,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
148,MADHU VIHAR,1.2253,28.608734,77.05678,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,25860,21105.04,8.36,30.32,21.54,123,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
149,RAJENDER NAGAR,4.3531,28.637749,77.182826,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,98729,22680.16,57.1,33.33,42.84,437,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
15,SARAI PIPAL THALA,1.7533,28.725023,77.161709,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,58152,33167.17,29.96,53.41,44.03,174,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
150,PUSA,9.5061,28.630218,77.161671,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,79752,8389.56,44.4,5.98,21.35,955,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
151,INDER PURI,1.1061,28.630291,77.146963,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,12591,11383.24,0.0,11.71,7.03,110,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
152,NARAINA,1.8838,28.628205,77.138922,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,29587,15706.02,10.85,19.98,16.33,189,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
153,DARYAGANJ,5.1322,28.634312,77.248677,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,97264,18951.72,56.12,26.2,38.17,516,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
154,NIZAMUDDIN,7.3939,28.599201,77.250735,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,84260,11395.88,47.42,11.73,26.01,739,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
155,LAJPAT NAGAR,1.7309,28.5726,77.246702,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,35234,20355.88,14.63,28.88,23.18,172,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
156,BHOGAL,1.35,28.578417,77.255438,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,26814,19862.22,9.0,27.94,20.36,135,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
157,KASTURBA NAGAR,3.0331,28.584155,77.233439,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,52550,17325.51,26.21,23.08,24.33,301,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
158,KOTLA MUBARAKPUR,1.3684,28.5744,77.218923,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,21090,15412.16,5.17,19.42,13.72,135,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
159,ANDREWSGANJ,3.3836,28.566536,77.228338,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,61051,18043.21,31.9,24.46,27.44,339,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
16,JAHANGIRPURI-I,0.5885,28.726527,77.168736,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,22508,38246.39,6.12,63.13,40.33,60,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
160,AMAR COLONY,1.7924,28.563685,77.242003,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,35235,19658.0,14.63,27.55,22.38,183,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
161,MALVIYA NAGAR,5.5551,28.538614,77.193437,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,81793,14723.95,45.77,18.1,29.17,552,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
162,HAUZ RANI,1.0312,28.533246,77.212759,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,28181,27328.36,9.91,42.23,29.3,105,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
163,SAFDARJANG ENCLAVE,3.6772,28.557352,77.195782,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,51880,14108.56,25.76,16.92,20.46,368,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
164,HAUZ KHAS,2.2942,28.554705,77.209605,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,52906,23060.76,26.45,34.06,31.02,231,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
165,VASANT VIHAR,5.7342,28.561463,77.158312,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,44253,7717.38,20.66,4.69,11.08,568,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
166,MUNIRKA,1.2119,28.557171,77.179422,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,11693,9648.49,0.0,8.39,5.03,121,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
167,R. K. PURAM,2.3001,28.567767,77.178575,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,28040,12190.77,9.82,13.25,11.88,232,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
168,NANAK PURA,3.2055,28.577578,77.167053,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,37313,11640.31,16.02,12.2,13.73,323,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
169,LADOSARAI,6.3962,28.523821,77.187959,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,86033,13450.64,48.61,15.66,28.84,643,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
17,SAMAYPUR BADLI,3.0704,28.738049,77.146006,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,78699,25631.51,43.7,38.98,40.87,305,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
170,MEHRAULI,2.9787,28.516906,77.186352,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,38897,13058.38,17.08,14.91,15.78,295,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
171,VASANTKUNJ,5.7012,28.539852,77.164411,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,35557,6236.76,14.84,1.85,7.05,571,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
172,KISHANGARH,22.4455,28.513274,77.133934,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,107626,4794.99,63.05,0.0,25.22,2169,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
173,DEOLI,10.3846,28.497441,77.20528,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,133893,12893.42,80.62,14.6,41.01,1044,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
174,CHHATARPUR,13.0926,28.494206,77.159876,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,156033,11917.65,95.43,12.73,45.81,1284,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
175,AYA NAGAR,31.9147,28.451514,77.151565,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,207016,6486.54,100.0,2.33,41.4,2996,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
176,BHATI,46.5166,28.446317,77.203955,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,257108,5527.23,100.0,0.5,40.3,4519,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
177,SAID UL AJAIB,6.5211,28.472853,77.226634,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,17818,2732.36,2.98,0.0,1.19,614,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
178,SANGAM VIHAR,2.5652,28.483957,77.224622,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,17667,6887.18,2.88,3.1,3.01,255,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
179,TIGRI,2.0744,28.498214,77.229992,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,44542,21472.23,20.85,31.02,26.95,208,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
18,LIBAS PUR,6.0164,28.758473,77.143953,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,113099,18798.45,66.71,25.9,42.22,601,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
180,DAKSHINPURI EXT.,1.4079,28.525957,77.239111,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,29847,21199.66,11.02,30.5,22.71,144,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
181,KHANPUR,3.5,28.510015,77.223639,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,78189,22339.71,43.36,32.68,36.95,344,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
182,AMBEDKAR NAGAR,0.4965,28.516744,77.23335,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,14254,28708.96,0.59,44.88,27.16,52,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
183,MADANGIR,0.4936,28.520805,77.235675,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,12380,25081.04,0.0,37.93,22.76,47,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
184,PUSHP VIHAR,1.8173,28.524616,77.224978,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,41598,22890.0,18.88,33.74,27.8,182,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
185,TUGHLAKABAD EXTN,2.7573,28.51667,77.249311,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,51415,18646.86,25.45,25.61,25.55,278,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
186,SANGAM VIHAR WEST,2.7961,28.494237,77.245675,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,44344,15859.23,20.72,20.28,20.46,270,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
187,SANGAM VIHAR CENTRAL,1.7021,28.4927,77.251173,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,21586,12681.98,5.5,14.19,10.71,170,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
188,SANGAM VIHAR EAST,4.3979,28.501446,77.260491,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,52114,11849.75,25.92,12.6,17.93,438,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
189,CHIRAG DELHI,2.308,28.535203,77.235786,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,50408,21840.55,24.78,31.73,28.95,224,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
19,BHALSWA,3.5751,28.745253,77.161113,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,108217,30269.64,63.44,47.86,54.09,358,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
190,CHITRANJAN PARK,2.2797,28.533174,77.250754,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,51360,22529.28,25.41,33.04,29.99,225,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
191,SHAPUR JAT,4.3861,28.544815,77.22289,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,96912,22095.26,55.88,32.21,41.68,438,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
192,GREATER KAILASH-I,3.7374,28.552729,77.24262,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,66868,17891.58,35.79,24.17,28.82,373,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
193,SRI NIWASPURI,4.3264,28.559841,77.268084,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,84575,19548.59,47.63,27.34,35.46,435,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
194,EAST OF KAILASH,2.7741,28.550101,77.258749,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,48345,17427.27,23.4,23.28,23.33,278,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
195,GOVIND PURI,0.5238,28.531167,77.261309,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,13250,25295.91,0.0,38.34,23.0,53,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
196,KALKAJI,1.2268,28.538927,77.261211,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,31255,25476.85,11.97,38.69,28.0,123,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
197,TUGHLAKABAD,6.5808,28.514249,77.275667,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,114921,17463.07,67.93,23.35,41.18,655,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
198,PUL PEHLAD,2.967,28.496868,77.280256,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,32332,10897.2,12.69,10.78,11.54,261,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
199,TEKHAND,4.1697,28.519066,77.286867,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,104835,25142.1,61.18,38.05,47.3,414,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
2,BANKNER,21.1332,28.848559,77.070691,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,69283,3278.4,37.4,0.0,14.96,2031,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
20,JAHANGIR PURI -II,0.756,28.733416,77.167759,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,24373,32239.42,7.36,51.63,33.92,76,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
200,HARKESH NAGAR,2.2902,28.540176,77.275814,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,59996,26196.84,31.19,40.07,36.52,228,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
201,JAITPUR,3.666,28.510428,77.32815,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,60096,16392.8,31.26,21.3,25.28,314,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
202,MEETHEYPUR,2.709,28.49735,77.323766,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,71714,26472.5,39.03,40.59,39.97,221,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
203,BADAR PUR,2.4592,28.503889,77.305133,https://bharatlas.com/view/wards_delhi,2026-05-26,CC-BY-SA-4.0,62748,25515.61,33.03,38.76,36.47,239,2020,https://hub.worldpop.org/geodata/summary?id=41746,CC-BY-4.0,WorldPop 1km density reprojected to 100m; density integrated over ward area
